I,O,Inclination,Orientation,Error_I,Error_O
20,15,19.584905685109064,14.594779735963282,0.4150943148909363,0.40522026403671774
20,15,19.590264588252857,14.723776915917728,0.40973541174714256,0.2762230840822717
20,15,19.51481563763308,14.983226470384205,0.485184362366919,0.01677352961579537
20,15,19.74092649613642,14.791749440869054,0.2590735038635792,0.2082505591309456
20,15,19.64892815518408,14.58110528986955,0.3510718448159196,0.4188947101304503
20,15,19.510593779707808,14.579908308127388,0.4894062202921923,0.42009169187261186
20,15,19.745465365557443,14.570481071728365,0.25453463444255675,0.4295189282716354
20,15,19.705496657489512,14.689921700783216,0.29450334251048815,0.31007829921678365
20,15,19.633901953240397,14.569271961220425,0.36609804675960333,0.43072803877957533
20,15,19.81923770651927,14.363566759787355,0.18076229348072914,0.6364332402126447
20,15,19.51114223827559,14.301337667727076,0.488857761724411,0.6986623322729244
20,15,19.59363106461876,14.35358296264682,0.4063689353812414,0.6464170373531797
20,15,19.590105087949507,14.47075505513975,0.40989491205049333,0.5292449448602508
20,15,19.550166177117383,14.373796789891731,0.4498338228826171,0.6262032101082688
20,15,19.678617234505737,14.286663496675988,0.32138276549426337,0.7133365033240118
20,15,19.51237527877332,14.4963324998733,0.48762472122668044,0.5036675001266993
20,15,19.557183096901998,14.52470909414978,0.44281690309800226,0.4752909058502208
20,15,19.568368764323683,14.57094526407488,0.431631235676317,0.42905473592512067
20,15,19.669098468628363,14.458297908451271,0.33090153137163725,0.5417020915487285
20,15,19.68131698354968,14.50294989615863,0.3186830164503185,0.4970501038413708
20,15,19.555435967279248,14.645849884008552,0.44456403272075207,0.3541501159914482
20,15,19.55583940926469,14.661513457277533,0.44416059073531144,0.3384865427224675
20,15,19.61245748220096,14.5295364207387,0.3875425177990408,0.4704635792613008
20,15,19.605254589564364,14.721304172907454,0.39474541043563605,0.27869582709254637
20,15,19.73804562619432,14.6877227517383,0.2619543738056791,0.3122772482616991
20,15,19.7244438603546,14.604911586473786,0.27555613964539916,0.3950884135262136
20,15,19.55430009721847,14.705114659308952,0.4456999027815307,0.29488534069104766
20,15,19.752001529457367,14.509781439669142,0.24799847054263324,0.49021856033085776
20,15,19.717112875493875,14.66703826288852,0.2828871245061251,0.33296173711148036
20,15,19.629069339977185,14.913198606560966,0.3709306600228146,0.0868013934390337
20,15,19.720674083467475,14.842511508603383,0.2793259165325246,0.15748849139661658
20,15,19.51917469468472,14.80970927924784,0.48082530531527823,0.19029072075215936
20,15,19.69312604116294,14.713974636743652,0.30687395883705904,0.2860253632563481
20,15,19.68459190844524,14.95029088443886,0.3154080915547617,0.04970911556113933
20,15,19.571369545142662,15.035566653582933,0.42863045485733764,-0.03556665358293287
20,15,19.70552589074176,14.989794020818552,0.294474109258239,0.010205979181447944
20,15,19.548205319417924,14.8275909937855,0.4517946805820756,0.17240900621449917
20,15,19.526829417448216,14.887003592890649,0.47317058255178424,0.11299640710935144
20,15,19.62880634776508,14.90991060555418,0.3711936522349184,0.09008939444582076
20,15,19.621144799318227,14.98852594094399,0.37885520068177314,0.011474059056009622
20,15,19.616349777710376,15.044770071289514,0.3836502222896243,-0.04477007128951449
20,15,19.629177455074416,14.816749439350811,0.3708225449255842,0.18325056064918854
20,15,19.5721510371034,14.92832000695264,0.4278489628966007,0.0716799930473595
20,15,19.554440501102416,15.000192747056024,0.44555949889758395,-0.00019274705602434494
20,15,19.68151671066503,15.104039962151171,0.3184832893349707,-0.1040399621511714
20,15,19.63808906842292,14.98981641688389,0.36191093157707854,0.010183583116109673
20,15,19.74059257414688,14.896952969176713,0.2594074258531194,0.10304703082328714
20,15,19.6448595566275,14.884278668890948,0.3551404433724983,0.11572133110905192
20,15,19.597439259824174,15.020392017542813,0.40256074017582577,-0.020392017542812724
20,15,19.76487304437628,15.267443099789904,0.23512695562371988,-0.26744309978990444
20,15,19.741112967071693,15.148399727791244,0.25888703292830684,-0.14839972779124366
20,15,19.77782090206096,14.971924811068126,0.22217909793904056,0.028075188931873996
20,15,19.62394944829222,15.168725002809005,0.376050551707781,-0.16872500280900482
20,15,19.703576429695445,15.206803057894218,0.2964235703045546,-0.20680305789421816
20,15,19.79786100782992,14.970287304866236,0.2021389921700809,0.029712695133763845
20,15,19.769231624844306,14.981034909660693,0.23076837515569437,0.018965090339307267
20,15,19.761441139027564,15.036720062664635,0.23855886097243584,-0.03672006266463512
20,15,19.657769715778315,15.097520276433828,0.3422302842216851,-0.0975202764338281
20,15,19.69999259094969,14.838194952633726,0.3000074090503091,0.16180504736627377
20,15,19.84709931956989,14.877262243369616,0.15290068043011118,0.122737756630384
20,15,19.749709268140386,15.172717711237174,0.25029073185961437,-0.1727177112371745
20,15,19.74268015435762,15.079392772977066,0.25731984564238175,-0.07939277297706582
20,15,19.69074347016619,15.0524684220232,0.30925652983381013,-0.05246842202319968
20,15,19.728950672801552,14.970241151018712,0.27104932719844754,0.02975884898128811
20,15,19.71453425833293,15.063020244076156,0.28546574166707117,-0.06302024407615647
20,15,19.771924039303173,15.156113858610466,0.22807596069682745,-0.15611385861046578
20,15,19.75999465253824,15.17212355453332,0.24000534746176072,-0.17212355453331973
20,15,19.70389319791705,14.916129756429244,0.29610680208294937,0.08387024357075568
20,15,19.60522835090888,15.061203852393731,0.39477164909111906,-0.061203852393731495
20,15,19.696482642752503,15.289070196425527,0.30351735724749673,-0.2890701964255271
20,15,19.71134558694829,15.30285707504576,0.28865441305170947,-0.3028570750457593
20,15,19.663450796633665,15.34268839120372,0.3365492033663351,-0.34268839120372085
20,15,19.73102860642194,15.070449238364338,0.26897139357805955,-0.07044923836433803
20,25,19.62395246321428,15.165583664864998,0.37604753678571967,9.834416335135002
20,25,19.531023482970223,15.077906078912635,0.46897651702977683,9.922093921087365
20,25,19.821100572406603,16.129217394090176,0.1788994275933966,8.870782605909824
20,25,19.765683195742483,17.95920328476784,0.23431680425751722,7.040796715232162
20,25,19.619923112797263,20.76472296029412,0.3800768872027369,4.235277039705881
20,25,19.879449698045907,23.90708822573949,0.12055030195409344,1.0929117742605108
20,25,20.02026520364776,26.470057348229293,-0.020265203647760188,-1.4700573482292931
20,25,20.0764230902121,27.726895547702046,-0.07642309021209925,-2.7268955477020462
20,25,20.053712015260388,28.40484194575409,-0.0537120152603876,-3.4048419457540895
20,25,19.795709477264303,28.748789389593743,0.2042905227356968,-3.7487893895937425
20,25,19.7728121814428,28.286393295021032,0.22718781855720138,-3.286393295021032
20,25,19.689182999914717,27.60122678617336,0.310817000085283,-2.60122678617336
20,25,19.681587445348296,27.08040608403636,0.3184125546517045,-2.0804060840363583
20,25,19.67114293644512,26.690160108398192,0.32885706355488153,-1.6901601083981923
20,25,19.73123785742332,26.5856515234304,0.26876214257667996,-1.5856515234303998
20,25,19.73176317808078,26.026549831148444,0.2682368219192206,-1.0265498311484436
20,25,19.72097011194208,25.636153155219382,0.27902988805792006,-0.6361531552193824
20,25,19.61336881190252,25.414354927330304,0.38663118809747843,-0.41435492733030443
20,25,19.72298471887205,25.06522247979526,0.2770152811279516,-0.06522247979525986
20,25,19.64332424256873,25.05743482171299,0.3566757574312689,-0.057434821712991635
20,25,19.694779819407174,24.940860226315014,0.3052201805928263,0.05913977368498635
20,25,19.737389360755152,24.748476886315697,0.26261063924484773,0.25152311368430347
20,25,19.654665244847493,24.58396330051197,0.345334755152507,0.41603669948802846
20,25,19.63269872695528,24.47426546414345,0.3673012730447205,0.5257345358565502
20,25,19.63485099214831,24.391115958665434,0.36514900785169147,0.6088840413345658
20,25,19.62320434372477,24.38701925896005,0.37679565627523104,0.6129807410399515
20,25,19.706003162705198,24.18926427334989,0.2939968372948023,0.8107357266501083
20,25,19.655098284188732,24.188725372920565,0.34490171581126816,0.8112746270794347
20,25,19.67679607715926,24.20154878838136,0.3232039228407402,0.7984512116186409
20,25,19.56366646669654,24.242623843780137,0.43633353330346125,0.7573761562198627
20,25,19.62119868383741,24.076438018791247,0.3788013161625905,0.9235619812087528
20,25,19.66019296267717,24.13308219549164,0.33980703732283146,0.8669178045083612
20,25,19.719160434361857,24.138873475282896,0.28083956563814283,0.861126524717104
20,25,19.672693401285077,24.117656707493357,0.32730659871492307,0.8823432925066435
20,25,19.6584455738297,24.149158573105492,0.3415544261703012,0.8508414268945081
20,25,19.61816612074688,24.085969159439752,0.3818338792531186,0.9140308405602475
20,25,19.635908603538255,23.999880062370472,0.3640913964617454,1.0001199376295276
20,25,19.645356740541352,24.172549367466143,0.3546432594586477,0.8274506325338571
20,25,19.67967319135447,24.106269701017524,0.32032680864552887,0.8937302989824758
20,25,19.66882780151604,24.189361155025605,0.3311721984839586,0.8106388449743953
20,25,19.694097236481376,24.08137686613473,0.305902763518624,0.9186231338652711
20,25,19.650461643917687,24.00613392900017,0.3495383560823129,0.9938660709998288
20,25,19.647497177449665,24.088833723094368,0.3525028225503348,0.9111662769056323
20,25,19.64325394589121,24.165445815114,0.3567460541087897,0.8345541848859988
20,25,19.72212349096945,24.06148697157026,0.2778765090305484,0.9385130284297389
20,25,19.713406946003357,24.02803689084054,0.2865930539966435,0.9719631091594607
20,25,19.72790607738988,23.956668164285507,0.27209392261012155,1.0433318357144934
20,25,19.60536822802452,24.191532664673858,0.3946317719754795,0.8084673353261422
20,25,19.688599407031017,23.984981736888265,0.31140059296898315,1.0150182631117346
20,25,19.702002272468444,23.985930187758463,0.2979977275315555,1.0140698122415372
20,25,19.71950703201652,23.98398896340049,0.28049296798348067,1.0160110365995116
20,25,19.788420385356467,23.948032396849804,0.21157961464353292,1.0519676031501959
20,25,19.66781464316767,24.02903557376855,0.33218535683232986,0.9709644262314505
20,25,19.64151743797768,24.06238534995359,0.35848256202232065,0.9376146500464095
20,25,19.65976033263582,23.975716694439487,0.3402396673641803,1.0242833055605125
20,25,19.669829453938075,24.019298979487576,0.3301705460619253,0.9807010205124236
20,25,19.738420871612004,23.979516808646945,0.26157912838799646,1.0204831913530548
20,25,19.681241647013767,24.155738838328453,0.318758352986233,0.8442611616715467
20,25,19.68827806519557,24.052631116690545,0.31172193480443156,0.9473688833094549
20,25,19.61636128555455,23.98159672885446,0.38363871444544984,1.0184032711455409
20,25,19.66322555904704,23.965100154947468,0.3367744409529614,1.0348998450525322
20,25,19.690127882905696,24.171482586622638,0.3098721170943044,0.8285174133773623
20,25,19.67921710077256,24.226367268877297,0.32078289922743863,0.7736327311227029
20,25,19.70991497924111,24.261250566468533,0.290085020758891,0.738749433531467
20,25,19.72366088630528,24.215490061299867,0.2763391136947213,0.7845099387001326
20,25,19.66888853491136,24.14755327208577,0.33111146508863953,0.8524467279142307
20,25,19.67564492276497,24.25125196157557,0.32435507723502965,0.7487480384244307
20,25,19.657353857281745,24.34449016215028,0.3426461427182552,0.6555098378497206
20,25,19.72102834882008,24.222201156268724,0.2789716511799192,0.7777988437312757
20,25,19.735673815540714,24.214849109076763,0.2643261844592857,0.7851508909232372
20,25,19.730865856590405,24.26704280804192,0.26913414340959463,0.7329571919580786
20,25,19.67827779681079,24.27704914004087,0.32172220318921063,0.7229508599591306
20,25,19.68775299386364,24.28562358260446,0.31224700613636003,0.7143764173955383
20,25,19.63313642820684,24.32950587468785,0.36686357179316076,0.6704941253121497
20,25,19.77929112909792,24.244590290427684,0.22070887090207947,0.7554097095723158
20,25,19.71387526295776,24.30700427167613,0.28612473704223973,0.6929957283238686
20,25,19.68695732786333,24.2853462413774,0.31304267213667103,0.7146537586225996
20,25,19.625155393204157,24.343401025853687,0.3748446067958433,0.6565989741463127
20,25,19.628948652700693,24.225409326360243,0.3710513472993071,0.7745906736397572
20,25,19.675224323381588,24.27673782693788,0.3247756766184118,0.7232621730621211
20,25,19.6652175198734,24.298528715290608,0.3347824801265986,0.7014712847093918
20,25,19.6828971982672,24.39400156181989,0.31710280173280125,0.6059984381801087
20,25,19.695443387210176,24.400917739119237,0.30455661278982404,0.5990822608807633
20,25,19.64682887345872,24.30496385298636,0.35317112654128024,0.6950361470136386
20,25,19.669646093764957,24.32346009521177,0.3303539062350431,0.6765399047882283
20,25,19.69770476352768,24.53884688642724,0.3022952364723217,0.46115311357275957
20,25,19.69234862284032,24.45025666032541,0.3076513771596794,0.5497433396745883
20,25,19.72067110492959,24.392245547866786,0.27932889507041025,0.6077544521332143
20,25,19.710601062897577,24.397744190894358,0.2893989371024226,0.6022558091056425
20,25,19.667058437320986,24.40876805014896,0.3329415626790144,0.5912319498510392
20,25,19.705509750221665,24.3631983624694,0.2944902497783346,0.6368016375305992
20,25,19.627145741162398,24.582369092977203,0.37285425883760226,0.41763090702279726
20,25,19.716537886973768,24.56165224826637,0.28346211302623203,0.4383477517336303
20,25,19.71189736927543,24.50297009543714,0.28810263072456976,0.49702990456286145
20,25,19.678202598517807,24.513626068569256,0.3217974014821934,0.4863739314307445
20,25,19.678535643132847,24.426487162635432,0.32146435686715336,0.5735128373645679
20,25,19.65072150561773,24.66685862127167,0.34927849438226843,0.3331413787283317
20,25,19.64848622558337,24.677878548699997,0.351513774416631,0.3221214513000028
20,25,19.771921818616462,24.531935451979567,0.22807818138353753,0.4680645480204326
20,25,19.70305567919837,24.53965915041325,0.2969443208016287,0.4603408495867498
20,35,19.69985317855284,24.531985178472688,0.30014682144716076,10.468014821527312
20,35,19.75547780156528,24.440784197427995,0.24452219843471923,10.559215802572005
20,35,19.742561999123563,25.99355639409217,0.2574380008764372,9.00644360590783
20,35,19.91051786108392,27.622589744251744,0.08948213891607892,7.377410255748256
20,35,20.04124523188949,30.60725394737912,-0.0412452318894907,4.392746052620879
20,35,19.930943687267884,33.914027952384686,0.06905631273211554,1.0859720476153143
20,35,19.871336255154755,36.40920589233307,0.12866374484524457,-1.4092058923330697
20,35,19.9855065373089,37.6548378459313,0.014493462691099523,-2.654837845931297
20,35,20.03727450997779,38.03550085875671,-0.03727450997779158,-3.0355008587567127
20,35,19.837251167959963,38.02782634713348,0.16274883204003743,-3.0278263471334768
20,35,19.631171812349116,37.83149928801313,0.3688281876508839,-2.831499288013127
20,35,19.73183267379188,37.05143724421812,0.26816732620811834,-2.0514372442181212
20,35,19.76471286734169,36.637004686151,0.23528713265831058,-1.637004686151002
20,35,19.74193565596444,36.212574061135,0.2580643440355601,-1.212574061135001
20,35,19.758004112256145,35.79605646952021,0.2419958877438546,-0.7960564695202095
20,35,19.64702952044356,35.47236440992388,0.3529704795564399,-0.47236440992387685
20,35,19.69712513533604,35.168535770235614,0.3028748646639592,-0.16853577023561428
20,35,19.712038142671165,34.98156521229186,0.2879618573288347,0.01843478770813789
20,35,19.761803390341832,34.68804398521323,0.2381966096581678,0.31195601478677304
20,35,19.755125706973747,34.490840962320924,0.2448742930262533,0.5091590376790762
20,35,19.716886519368032,34.32383288309967,0.2831134806319682,0.6761671169003307
20,35,19.603290086088712,34.09468311701728,0.3967099139112875,0.9053168829827172
20,35,19.63887412204416,33.847165975917164,0.36112587795583906,1.1528340240828356
20,35,19.651964126554056,33.86565215971223,0.34803587344594433,1.1343478402877665
20,35,19.58296417000714,33.888068934725965,0.4170358299928587,1.1119310652740353
20,35,19.60565295306921,33.46414858154096,0.3943470469307897,1.535851418459039
20,35,19.57218270124218,33.46973749277771,0.4278172987578195,1.5302625072222895
20,35,19.542313640475665,33.434168835734965,0.45768635952433456,1.5658311642650347
20,35,19.628023298521544,33.43222784505993,0.37197670147845585,1.567772154940073
20,35,19.66308004856032,33.419145832402656,0.336919951439679,1.5808541675973444
20,35,19.56727224159633,33.29171397011978,0.4327277584036686,1.7082860298802203
20,35,19.535559487528623,33.356653271170586,0.4644405124713771,1.643346728829414
20,35,19.559399196619104,33.17166602543052,0.4406008033808959,1.8283339745694818
20,35,19.623453357299425,33.255439376651495,0.3765466427005748,1.7445606233485051
20,35,19.594895108690217,33.30668410140922,0.405104891309783,1.6933158985907824
20,35,19.601987735580053,33.164767743460075,0.39801226441994686,1.8352322565399248
20,35,19.581933120150143,33.01953748654036,0.4180668798498566,1.980462513459642
20,35,19.580618248938457,33.202637802381425,0.4193817510615432,1.7973621976185754
20,35,19.575883359249456,33.43143373240976,0.4241166407505439,1.568566267590242
20,35,19.639998919886988,33.16679621396039,0.3600010801130118,1.8332037860396113
20,35,19.712700609685115,33.25559005612995,0.2872993903148853,1.7444099438700533
20,35,19.60801658445532,33.323409859202485,0.3919834155446793,1.676590140797515
20,35,19.630724155313978,33.31169804867599,0.3692758446860225,1.6883019513240072
20,35,19.68312835193722,33.34943898836052,0.31687164806277934,1.650561011639482
20,35,19.71871549558464,33.27128122610392,0.28128450441536046,1.7287187738960768
20,35,19.725672339033856,33.30585180196591,0.2743276609661436,1.6941481980340924
20,35,19.674046883133645,33.29218138883898,0.325953116866355,1.7078186111610165
20,35,19.66339994130832,33.33755612202389,0.33660005869167975,1.6624438779761093
20,35,19.645584179670045,33.39844010290615,0.35441582032995456,1.6015598970938498
20,35,19.74420580024009,33.358662861225845,0.2557941997599116,1.6413371387741549
20,35,19.757293104884564,33.41611698246829,0.24270689511543608,1.5838830175317113
20,35,19.66712872531476,33.3685280133108,0.3328712746852389,1.6314719866891991
20,35,19.675903291887263,33.40674049060864,0.3240967081127373,1.593259509391359
20,35,19.680068466946867,33.413133841730506,0.3199315330531327,1.586866158269494
20,35,19.71374861870648,33.460697332379205,0.28625138129352123,1.5393026676207953
20,35,19.702172728922484,33.49507955832831,0.29782727107751583,1.5049204416716933
20,35,19.70444583702295,33.51949902678995,0.2955541629770515,1.4805009732100487
20,35,19.670617387569685,33.38739310963709,0.3293826124303152,1.6126068903629118
20,35,19.6835256730139,33.42603249685324,0.3164743269860999,1.5739675031467613
20,35,19.676161374291077,33.58793059019895,0.3238386257089232,1.412069409801049
20,35,19.675871768168204,33.55238443856551,0.3241282318317964,1.447615561434489
20,35,19.699595401423508,33.493692247761985,0.3004045985764918,1.5063077522380155
20,35,19.66564200331475,33.39107981351643,0.3343579966852488,1.608920186483573
20,35,19.605997259024125,33.491702672218494,0.39400274097587484,1.5082973277815057
20,35,19.588989797331827,33.49845249847647,0.411010202668173,1.5015475015235324
20,35,19.66080120598513,33.52945710413234,0.3391987940148695,1.4705428958676592
20,35,19.66905141778264,33.46432172550285,0.3309485822173599,1.535678274497151
20,35,19.7065985238152,33.40674385047246,0.29340147618480117,1.5932561495275408
20,35,19.607481684076998,33.498882057285634,0.39251831592300235,1.501117942714366
20,35,19.618462241893592,33.49708878884248,0.38153775810640767,1.5029112111575174
20,35,19.67440915563465,33.560831428415874,0.325590844365351,1.4391685715841263
20,35,19.683872158702357,33.54995954400621,0.31612784129764293,1.4500404559937934
20,35,19.714680193744545,33.58019602421468,0.2853198062554547,1.419803975785321
20,35,19.701527551727008,33.58062415580188,0.29847244827299235,1.4193758441981217
20,35,19.64326070483134,33.655768779461745,0.35673929516865854,1.344231220538255
20,35,19.68275420070318,33.51402684347532,0.3172457992968205,1.485973156524679
20,35,19.75674839976444,33.607589911653655,0.2432516002355598,1.3924100883463453
20,35,19.728606720719405,33.6409639982585,0.27139327928059487,1.3590360017415009
20,35,19.737945175757705,33.72021670058693,0.26205482424229487,1.2797832994130687
20,35,19.666760751951365,33.63635010596881,0.3332392480486348,1.363649894031191
20,35,19.700583530530704,33.58241404780147,0.29941646946929623,1.4175859521985288
20,35,19.70826493169112,33.73316032251499,0.2917350683088813,1.2668396774850095
20,35,19.723917726154845,33.78258319900599,0.27608227384515516,1.217416800994009
20,35,19.71894751013833,33.79437532099754,0.2810524898616684,1.2056246790024616
20,35,19.716096468260165,33.78972518368533,0.28390353173983485,1.2102748163146728
20,35,19.682005299754064,33.73086438873633,0.31799470024593646,1.2691356112636711
20,35,19.694474942459323,33.75905722328747,0.3055250575406774,1.2409427767125294
20,35,19.74421358562316,33.97263194873068,0.25578641437683913,1.0273680512693204
20,35,19.71219564954207,33.81877785845675,0.28780435045792885,1.1812221415432518
20,35,19.770706192609502,33.718698553048874,0.22929380739049776,1.281301446951126
20,35,19.705974982888893,33.82850833526382,0.29402501711110673,1.1714916647361804
20,35,19.70688246374927,33.798180289292745,0.29311753625072967,1.2018197107072552
20,35,19.71665468583611,33.81278852032556,0.2833453141638884,1.1872114796744384
20,35,19.748716439671625,33.75791576811706,0.25128356032837473,1.2420842318829415
20,35,19.73320085004349,33.77173143031806,0.26679914995650833,1.228268569681937
20,35,19.728050235119994,33.90082034153808,0.2719497648800058,1.099179658461921
20,35,19.66512737964996,33.67901277365452,0.3348726203500405,1.3209872263454798
20,35,19.69205671764804,33.5465352861508,0.30794328235196033,1.4534647138492005
20,35,19.681700760796154,33.689239375809066,0.31829923920384573,1.3107606241909338
20,35,19.72358167653464,33.734967136414404,0.27641832346536077,1.2650328635855956
20,45,19.710723951940626,33.61250491643812,0.28927604805937435,11.38749508356188
20,45,19.670336744801187,33.38592396985395,0.32966325519881323,11.614076030146052
20,45,19.707131852963748,34.711507984102184,0.29286814703625197,10.288492015897816
20,45,20.058121509235036,36.33639037262895,-0.05812150923503623,8.663609627371052
20,45,20.18299743572164,39.13600828872179,-0.18299743572163862,5.86399171127821
20,45,19.914918905703285,42.36662814935445,0.08508109429671507,2.6333718506455526
20,45,19.8177949071374,44.44969210868829,0.18220509286259912,0.5503078913117108
20,45,19.879513481334,46.63558104388398,0.12048651866599869,-1.635581043883981
20,45,19.720290748521663,47.17189868751832,0.27970925147833725,-2.171898687518322
20,45,19.692927534105557,46.961751961810855,0.3070724658944428,-1.9617519618108545
20,45,19.687757267815957,46.53053701583294,0.31224273218404264,-1.530537015832941
20,45,19.64547651898274,46.12801146295931,0.35452348101726017,-1.1280114629593072
20,45,19.65653511660534,45.70265068816099,0.34346488339465964,-0.7026506881609933
20,45,19.651398165903164,45.18116686186435,0.3486018340968364,-0.18116686186434805
20,45,19.67991855428214,44.79689162397334,0.3200814457178609,0.20310837602666254
20,45,19.572409548039516,44.56309541896447,0.4275904519604836,0.43690458103552743
20,45,19.588607954981445,44.24589858756461,0.4113920450185553,0.7541014124353893
20,45,19.641999613783348,44.04917842402469,0.3580003862166521,0.9508215759753114
20,45,19.685672770510223,43.858632454004734,0.314327229489777,1.1413675459952657
20,45,19.66467177774776,43.679192658816575,0.33532822225224024,1.320807341183425
20,45,19.664284073111872,43.48210752163246,0.33571592688812757,1.5178924783675427
20,45,19.63853055598421,43.23009075391506,0.36146944401578907,1.7699092460849428
20,45,19.64516068151382,43.23245663619153,0.35483931848618155,1.7675433638084712
20,45,19.61438178497191,43.23612721190892,0.3856182150280887,1.7638727880910778
20,45,19.64811688028208,43.06797214779661,0.35188311971792174,1.9320278522033902
20,45,19.69038960387932,42.91837661561888,0.30961039612067864,2.0816233843811176
20,45,19.67408879251833,42.88613613061232,0.3259112074816706,2.1138638693876786
20,45,19.590640813247557,42.819035182718544,0.4093591867524431,2.180964817281456
20,45,19.60926307270084,42.76609817584205,0.39073692729915876,2.2339018241579467
20,45,19.622149756360376,42.74142583372694,0.3778502436396245,2.258574166273057
20,45,19.6827810789866,42.61431350652722,0.3172189210133993,2.3856864934727824
20,45,19.674651000909616,42.70264467386648,0.32534899909038373,2.29735532613352
20,45,19.661357075043743,42.68755915147195,0.3386429249562575,2.3124408485280483
20,45,19.631579861093552,42.47420688234498,0.36842013890644765,2.52579311765502
20,45,19.633309266480055,42.5325650946746,0.3666907335199454,2.4674349053253977
20,45,19.599975940601304,42.64440148174326,0.4000240593986959,2.355598518256741
20,45,19.625406139207268,42.64363806054912,0.37459386079273216,2.3563619394508777
20,45,19.652372720089627,42.50477118317983,0.34762727991037323,2.4952288168201733
20,45,19.66526274347281,42.60001184697043,0.3347372565271911,2.399988153029568
20,45,19.568681032882157,42.68307321602111,0.4313189671178428,2.316926783978893
20,45,19.632680857683223,42.59550716970551,0.3673191423167772,2.404492830294487
20,45,19.615543313321268,42.597629609324365,0.3844566866787318,2.4023703906756353
20,45,19.639326958644094,42.64120964467355,0.3606730413559056,2.358790355326448
20,45,19.651457769573472,42.701355408932415,0.34854223042652777,2.2986445910675855
20,45,19.649422521346526,42.68785468171656,0.35057747865347366,2.3121453182834415
20,45,19.6218940719098,42.57044105046539,0.37810592809019994,2.4295589495346093
20,45,19.649800099582954,42.65760986691591,0.35019990041704574,2.3423901330840877
20,45,19.67591228479874,42.87677074910931,0.3240877152012587,2.123229250890688
20,45,19.69155397825868,42.81334224097667,0.30844602174132163,2.1866577590233334
20,45,19.694510481767697,42.78493071874227,0.30548951823230297,2.2150692812577333
20,45,19.69429939226392,42.91166224187367,0.30570060773608176,2.088337758126329
20,45,19.644360326995997,42.88415231423845,0.3556396730040028,2.115847685761551
20,45,19.66087413440656,42.85574345844992,0.3391258655934415,2.144256541550078
20,45,19.66058497667004,42.949818791706086,0.3394150233299591,2.050181208293914
20,45,19.678109543732425,42.93869210406654,0.3218904562675746,2.06130789593346
20,45,19.65633351638391,42.942648604530056,0.3436664836160901,2.0573513954699436
20,45,19.67916067287546,42.94947766150322,0.32083932712453844,2.0505223384967834
20,45,19.646554325055195,42.89855795574228,0.3534456749448047,2.1014420442577233
20,45,19.644115237338468,42.930829167152005,0.3558847626615318,2.0691708328479947
20,45,19.642942050081672,43.04709253239096,0.3570579499183282,1.9529074676090374
20,45,19.69988595631533,42.99588988153961,0.300114043684669,2.004110118460389
20,45,19.703811232102687,43.0419583318656,0.29618876789731274,1.958041668134399
20,45,19.684509901359853,43.035595064168106,0.3154900986401472,1.9644049358318938
20,45,19.662563034683583,42.95385429872903,0.3374369653164173,2.046145701270973
20,45,19.71402113695933,43.0191531132069,0.28597886304066833,1.9808468867931026
20,45,19.681195158067062,43.07317288684947,0.3188048419329377,1.9268271131505301
20,45,19.696522298396346,43.076750060842336,0.3034777016036543,1.9232499391576638
20,45,19.744794293733584,43.02205669404279,0.25520570626641614,1.9779433059572114
20,45,19.751389837706878,43.02354089666339,0.24861016229312227,1.9764591033366088
20,45,19.71450427558515,43.03973843494713,0.2854957244148508,1.9602615650528676
20,45,19.65007368115396,43.00058966813859,0.3499263188460411,1.9994103318614123
20,45,19.665612841182465,42.93629638466986,0.33438715881753467,2.063703615330141
20,45,19.68332209273164,42.99412437133032,0.3166779072683603,2.0058756286696777
20,45,19.7045347964058,43.069368452815226,0.29546520359420114,1.930631547184774
20,45,19.676015402423047,43.04827447409989,0.32398459757695264,1.951725525900109
20,45,19.680752484971,42.92408975353453,0.3192475150290015,2.075910246465469
20,45,19.63683074573074,42.95794060735919,0.36316925426925906,2.042059392640809
20,45,19.64705318726992,43.05840642590348,0.35294681273008166,1.9415935740965224
20,45,19.61567931846463,43.08512099013351,0.384320681535371,1.914879009866489
20,45,19.68037492418615,43.074297638734805,0.3196250758138497,1.925702361265195
20,45,19.666789909005896,43.15203189712441,0.33321009099410404,1.8479681028755905
20,45,19.663149163037872,43.10964434474281,0.33685083696212814,1.8903556552571885
20,45,19.63578113545468,43.01093099619357,0.3642188645453217,1.9890690038064278
20,45,19.640306316679016,43.01336673864914,0.35969368332098384,1.9866332613508604
20,45,19.64236879637551,43.18198288822885,0.3576312036244893,1.818017111771148
20,45,19.69218671016938,43.14764389331033,0.3078132898306194,1.852356106689669
20,45,19.68425435289304,43.139256754569445,0.3157456471069615,1.8607432454305552
20,45,19.66702656442697,42.980888576607725,0.33297343557303094,2.0191114233922747
20,45,19.630469289091984,43.2418487457824,0.36953071090801615,1.7581512542176014
20,45,19.613618040764365,43.25393173803035,0.386381959235635,1.746068261969647
20,45,19.661737221668275,43.15577434341517,0.3382627783317247,1.8442256565848325
20,45,19.646857874235657,43.199000548432025,0.353142125764343,1.800999451567975
20,45,19.66930974857114,43.24666784468357,0.3306902514288588,1.7533321553164285
20,45,19.65850295645649,43.21695832721622,0.34149704354350874,1.7830416727837815
20,45,19.609151811359613,43.10225404343152,0.39084818864038695,1.8977459565684782
